id,area,type,cell,safe,spk_youngest,reg_voter,gender,rwdirusa,rwdiril,rwdirlocal,qlife,app_gov_rau,app_ussen_kirk,app_pres_oba,app_ussen_dur,fix_deficit_il,cuts_k12,cuts_he,cuts_he31,cuts_cops,cuts_parks,cuts_poor,cuts_disable,pen_cuts,tax_gas10,tax_services,gamble_exp,tax_ret_inc,tax_ret_inc50K,tax_temp_inc,tax_temp_inc45,tax_mil,tax_graduated,frack_know,frack_safe,frack_bene,grow_dt,safe_walk,mod_trans,mod_trans_other,prefer_cars,local_food,vet_greatest,vet_greatest_other,vet_2ndgreat,vet_2ndgreat_other,news_social,news_nat_paper,news_loc_paper,news_nat_tv,news_loc_tv,news_nat_radio,news_loc_radio,news_online_cons,news_online_libs,social_shrviews,pens_bnkrpt_il,pens_bnkrpt_chi,abort_leg,lg_coup_rts,feel_priv_union,feel_pub_unioin,feel_muslims,feel_lds,education,ideo_leans,ideology,party_leans,party_aff,employ_time,employ_type,retired_type,union,relig_often,relig_1,relig_2,religion,born_again,vet_you,vet_family,zip,age_cat,birth_yr,rac_eth,rac_eth_other,neighborhood,hh_inc,City,County,Latitude
064597,2,1, , ,1,1,1,1,2,1,4,1,2,4,5,3,2,2,2,1,2,2,1,1,2,3,4,2,1,1, ,4,4,1,1,2,3,1,5, ,2,2,2, ,13,INADEQUATE PATRIOTISM; IT CHALLENGES THEM BECAUSE IT OPERATES AGAINST THEIR PARTICIPATION IN THE GOVERNMENT,2,7,7,4,5,5,5,3,6,3,2,1,1,1,1,1,2,3,3,1,1,8, ,3, ,1,2,4, ,2,2, ,2,2,60462,13,1925,1, ,8,4,Orland Park,Cook,41.61
058805,1,2,1,1, ,1,2,1,2,1,3,2,9,9,2,3,2,2,2,2,1,2,2,1,2,3,4,3, ,4,3,2,2,1,3,2,3,2,1, ,4,3,14, , , ,2,5,0,2,7,0,5,2,0,2,1,1,2,4,5,2,1,5,6,4,3,5,3,2,3, ,2,2,1, ,1,1,5,1,60053,5,1970,1, ,7,4,Morton Grove,Cook,42.04
045858,2,1, , ,1,1,2,1,1,1,1,9,9,5,5,1,2,2,2,2,3,2,2,2,2,2,3,3, ,3,2,1,5,3,2,3,3,1,1, ,2,3,14, , , ,0,7,7,7,0,7,0,2,3,3,3,3,2,1,5,5,5,3,6,2,1,1,1,3, ,5,2,2,1, ,1,2,5,2,60093,12,1935,3, ,7,6,Winnetka,Cook,42.1
063408,2,1, , ,1,1,1,2,2,1,2,1,2,5,5,3,2,2,2,1,3,2,2,2,1,2,5,2,1,1, ,4,1,1,2,3,2,2,1, ,2,2,1, ,4, ,7,7,7,7,7,2,2,2,7,1,3,3,1,1,1,2,2,5,6,2,1,2,1,1,4, ,2,3,2, ,2, ,5,2,60304,9,1951,1, ,7,9,Oak Park,Cook,41.88
068505,2,1, , ,1,1,2,2,2,2,3,2,2,2,2,3,2,1,2,2,1,2,2,2,2,1,2,2,2,1, ,2,4,2,2,1,3,2,1, ,1,2,4, ,1, ,0,0,7,7,7,5,4,0,0,2,2,2,2,2,2,2,2,2,6,4,3,5,3,3, ,3,1,4, ,2,2, ,5,1,60641,11,1942,1, ,7,4,Chicago,Cook,41.83
070070,2,1, , ,1,1,1,2,2,2,3,3,5,2,1,5,2,2,1,2,2,2,2,1,1,2,2,2,2,4,4,4,4,1,2,1,3,1,1, ,3,2,13,ILLINOIS STATE SENATE,13,ILLINOIS HOUSE,0,7,7,7,7,0,0,0,0,3,1,1,2,1,2,4,2,2,6,3,2,4,2,2,1, ,2,3,2, ,2, ,2,1,99999,9,1952,6,AMERICAN INDIAN,10,4, , , 
067450,3,1, , ,1,1,2,1,2,1,2,1,9,5,5,3,2,1,2,2,1,2,2,2,2,3,3,2,1,4,4,1,2,2,2,1,4,1,1, ,1,3,4, ,1, ,0,0,3,7,7,0,0,2,0,3,2,2,2,2,1,1,5,5,2,3,2,4,2,3, ,4,2,1,1, ,1,1,5,1,62012,10,1948,1, ,7,1,Brighton,Jersey,39.04
071820,3,1, , ,1,1,2,2,1,1,3,5,9,4,9,2,2,2,2,1,1,2,2,1,2,2,3,2,2,3,4,1,2,3,5,1,2,2,1, ,1,2,4, ,1, ,0,0,1,5,7,0,5,0,0,3,1,1,2,1,3,3,2,2,5,3,2,4,2,1,1, ,2,1,1, ,1,2,5,1,61548,5,1972,1, ,8,6,Metamora,Woodford,40.79
072666,3,1, , ,1,1,2,2,1,1,2,5,4,1,5,2,2,1,1,2,1,1,2,2,2,1,1,2,2,4,1,1,3,4,5,1,1,2,1, ,1,3,4, ,1, ,0,3,4,7,7,5,3,2,2,4,2,2,1,3,1,1,4,4,6,5,3,6,3,3, ,3,1,1,1, ,1,2,5,1,60150,13,1933,1, ,8,1,Malta,Dekalb,41.93
074016,3,1, , ,1,1,2,3,3,3,3,1,9,9,3,4,2,3,3,1,2,2,2,3,2,2,3,2,2,3,5,1,2,1,3,2,1,1,1, ,2,2,3, ,7, ,0,0,1,2,0,0,2,0,0,3,3,3,1,1,2,2,1,5,6,2,1,3,1,1,5, ,2,4, ,2,2, ,5,1,60115,14,9999,7, ,6,2,Dekalb,Dekalb,41.89
075259,2,2,1,1, ,1,1,1,1,1,2,9,4,5,2,2,2,2,1,2,2,1,2,1,2,3,3,1, ,2, ,2,1,4,4,2,2,1,1, ,1,2,5, ,1, ,7,1,1,2,2,5,1,0,0,1,2,1,2,1,2,2,3,3,2,1,1,2,1,1,4, ,2,1,2, ,2, ,5,1,60156,1,1996,1, ,7,3,Lake In The Hills,McHenry,42.18
060524,2,2,1,1, ,1,1,2,1,1,1,5,1,3,4,2,1,1,1,1,1,2,2,1,2,4,1,2,2,4,4,3,4,2,2,1,3,1,1, ,4,2,4, ,13,DAY TO DAY LIVING EXPENSES,3,4,0,2,3,0,0,0,0,4,1,1,3,3,2,2,5,5,4,4,3,5,3,1,3, ,1,1,1, ,1,2,5,2,60175,3,1980,1, ,7,6,Saint Charles,Kane,41.92
075327,3,2,1,1, ,1,1,1,2,2,3,1,9,5,3,2,2,2,3,1,3,2,2,2,1,2,4,2,1,2, ,1,1,1,4,2,2,2,1, ,2,3,4, ,1, ,7,7,7,4,2,2,9,9,9,3,2,2,1,1,1,1,1,1,2,2,1,4,2,1,1, ,2,4, ,1,1,3,5,1,60901,14,9999,2, ,7,2,Kankakee,Kankakee,41.11
065015,2,1, , ,1,1,2,1,2,1,3,1,4,5,5,3,2,2,2,2,1,2,2,1,1,3,2,1, ,2, ,1,2,3,5,3,2,2,1, ,1,3,1, ,3, ,7,2,1,7,7,0,5,0,1,1,2,1,2,1,1,1,2,2,4,1,1,1,1,4, , , ,1,1, ,1,2,5,2,60188,8,1958,1, ,6,5,Carol Stream,Dupage,41.91
064102,2,1, , ,1,1,2,1,1,1,3,4,9,4,4,3,1,1,2,2,1,1,1,3,2,2,2,1, ,2, ,2,3,2,2,2,2,2,1, ,2,2,1, ,3, ,7,0,7,7,7,2,2,2,0,1,2,2,2,1,5,1,1,1,2,2,1,1,1,3, ,3,1,3,1, ,1,1,5,1,60620,12,1939,2, ,1,3,Chicago,Cook,41.83
068660,2,2,1,1, ,1,2,1,2,2,1,1,1,5,4,1,2,2,2,1,2,2,2,2,2,4,1,1, ,1, ,1,1,1,4,2,1,2,1, ,2,2,4, ,10, ,5,2,1,7,7,7,7,0,6,2,2,2,2,2,1,1,1,4,3,2,1,4,2,3, ,1,2,5, ,3,3, ,5,2,60181,10,1947,1, ,8,5,Villa Park,Dupage,41.88
069936,2,2,1,1, ,1,1,2,1,2,4,4,1,1,4,2,2,2,2,2,2,2,1,2,2,4,1,2,1,4,2,1,1,4,5,1,1,3,1, ,1,3,2, ,14, ,7,6,6,7,7,7,7,0,0,3,1,1,1,1,1,1,1,1,4,3,2,4,2,1,4, ,2,5, ,1,1,2,5,2,60616,4,1977,1, ,9,5,Chicago,Cook,41.83
071575,2,2,1,1, ,1,2,2,2,1,2,9,9,4,3,2,2,2,1,2,2,2,2,1,2,3,4,1, ,2, ,1,1,4,5,3,3,1,1, ,1,2,3, ,10, ,7,2,0,1,1,2,2,1,0,2,2,2,3,3,2,2,2,4,2,4,3,6,3,1,4, ,2,3,1, ,1,1,5,2,60056,3,1981,6,INDIAN,9,1,Mount Prospect,Cook,42.06
073440,2,2,1,1, ,1,1,2,2,2,5,1,1,1,1,2,2,2,2,1,1,1,2,2,2,4,1,1, ,4,4,1,1,2,4,2,2,2,1, ,1,2,1, ,5, ,0,0,0,0,0,0,0,7,7,2,2,2,2,1,4,1,2,4,2,4,3,4,2,1,1, ,1,5, ,1,1,2,5,2,60402,2,1985,4, ,9,6,Berwyn,Cook,41.84
074764,2,2,1,1, ,1,2,2,2,2,5,1,1,4,4,1,2,2,2,2,2,1,1,1,2,4,1,1, ,1, ,1,1,4,2,2,2,4,2, ,2,2,14, , , ,7,7,7,3,3,0,0,0,0,1,1,1,1,1,2,2,3,3,3,2,1,1,1,1,1, ,2,5, ,2,2, ,5,1,60639,2,1988,4, ,5,1,Chicago,Cook,41.83
065840,2,1, , ,1,1,1,2,2,1,2,4,4,2,4,3,2,1,2,2,2,2,2,1,1,3,4,2,2,3,3,3,3,1,1,1,2,1,1, ,1,3,13,BECOMING MORE SELF SUFFICIENT,4, ,0,7,7,3,7,1,1,1,1,2,1,1,2,2,3,3,3,1,5,4,3,6,3,1,1, ,2,3,1, ,1,1,5,2,60010,8,1956,1, ,8,6,Barrington,Cook,42.15
068748,2,1, , ,1,1,2,1,1,1,1,9,4,2,2,2,2,2,3,2,2,2,2,1,2,2,4,2,2,3,2,1,3,2,2,1,2,2,2, ,2,2,13,INTEGRATING BACK INTO SOCIETY,3, ,7,6,1,2,2,0,0,0,0,2,1,1,1,1,3,3,3,3,6,4,3,6,3,1,1, ,2,2,1, ,1,2,5,2,60514,4,1975,1, ,8,7,Clarendon Hills,Dupage,41.79
071671,2,1, , ,1,1,1,2,2,2,3,1,4,4,2,3,1,2,1,1,2,1,1,3,2,3,4,1, ,3,4,1,1,1,3,2,3,2,1, ,2,3,13,GETTING BACK ON TRACK,1, ,0,3,1,7,7,4,7,0,3,3,1,1,2,1,2,2,2,2,3,3,2,3,1,3, ,4,2,5, ,1,1,2,2,2,60102,12,1935,1, ,7,3,Algonquin,McHenry,42.16
066442,2,1, , ,1,1,1,2,2,1,3,9,5,1,1,2,3,1,1,1,1,3,2,1,2,4,2,2,2,4,4,4,4,2,5,2,3,1,1, ,2,3,4, ,1, ,0,0,7,3,3,0,7,0,0,3,1,1,4,2,3,4,2,2,5,3,2,4,2,1,1, ,2,2,1, ,1,2,2,1,60045,14,9999,7, ,10,9,Lake Forest,Lake,42.23
069688,2,1, , ,1,1,1,2,2,2,1,9,4,2,9,2,1,1,2,2,2,1,2,2,2,1,1,2,2,1, ,1,1,2,5,3,2,1,1, ,1,2,14, , , ,0,2,2,7,7,0,0,0,0,3,1,1,2,3,1,1,1,1,3,5,3,4,2,3, ,5,2,1,1, ,1,2,2,2,99999,14,9999,1, ,3,9, , , 
072119,2,1, , ,1,1,1,2,2,1,3,4,9,2,4,3,2,2,2,2,2,1,2,1,2,4,4,2,1,3,1,1,2,2,2,2,2,2,1, ,2,2,4, ,14, ,0,5,0,2,0,0,7,0,0,2,1,3,2,2,3,3,5,3,5,3,2,3,1,1,1, ,2,4, ,1,1,2,5,1,60171,9,1954,1, ,7,9,River Grove,Cook,41.92
073885,2,1, , ,1,1,1,2,2,2,2,5,5,1,2,2,2,2,3,2,1,2,2,1,2,1,2,2,2,4,4,5,2,1,1,1,3,1,1, ,2,3,4, ,2, ,0,7,7,7,7,7,5,9,2,3,1,1,2,2,2,2,5,2,5,4,3,4,2,3, ,4,2,4, ,1,1,2,2,2,60630,12,1935,1, ,8,8,Chicago,Cook,41.83
069100,1,1, , ,1,1,1,2,1,1,2,4,4,1,1,2,2,1,1,2,2,3,2,2,2,4,2,2,2,4,1,4,4,1,2,1,1,1,1, ,2,3,13,NO ISSUES,13,THERE ARE MANY PROGRAMS AROUND YOU AND PEOPLE THAT CAN HELP; A LOT OF THEM OUTREACH FOR VETERANS; A LOT OF VETERANS DON'T TRY AND SEEK HELP,0,7,7,7,7,7,7,7,7,3,2,2,1,2,1,4,5,2,6,5,3,7,3,1,4, ,2,1,1, ,1,1,2,1,60473,5,1974,2, ,3,7,South Holland,Cook,41.59
073701,3,1, , ,1,1,1,1,3,1,1,9,9,1,9,5,2,3,3,2,2,3,2,2,2,4,5,3, ,5, ,1,5,5,5,2,1,1,4, ,2,2,14, , , ,7,0,0,4,2,0,1,0,0,2,3,3,3,3,5,5,4,4,4,6, ,9,9,1,1, ,2,5, ,1,1,3,5,1,60050,6,1968,1, ,5,3,Mchenry,McHenry,42.34
066698,2,1, , ,1,1,1,3,2,1,2,1,4,4,4,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1, ,1,1,2,2,1,1,1,1, ,3,2,1, ,4, ,7,2,2,7,7,4,4,0,0,1,2,2,2,1,1,1,5,5,6,2,1,5,3,3, ,3,1,2,1, ,1,2,5,2,60491,11,1943,1, ,8,5,Homer Glen,Will,41.6
070166,3,1, , ,1,1,2,2,1,2,3,5,5,5,1,3,2,1,2,2,1,2,2,2,2,2,1,2,2,4,1,3,4,2,2,1,1,1,1, ,1,2,4, ,1, ,7,6,6,7,7,4,4,2,0,1,2,1,3,1,4,4,2,1,4,5,3,7,3,3, ,3,2,1,1, ,1,1,5,1,62881,9,1951,1, ,7,5,Salem,Marion,38.62
075440,3,2,1,1, ,1,1,2,2,1,2,9,4,1,1,2,2,2,2,2,1,2,2,1,2,4,1,2,2,4,4,4,3,3,2,1,2,1,7,DEPENDS ON TIME OF YEAR; ROAD CONDITIONS AND TEMPERATURES,1,2,13,ACCEPTANCE,1, ,0,7,7,7,0,7,0,5,0,3,3,3,1,3,2,2,3,1,2,5,3,7,3,3, ,1,1,1,1, ,1,2,5,1,60051,10,1948,1, ,8,9,Mchenry,McHenry,42.34
074033,2,1, , ,1,1,2,2,2,1,3,4,4,1,1,2,2,2,2,2,1,2,2,1,2,4,2,2,2,4,4,1,4,1,2,1,4,2,1, ,1,2,13,HOSPITAL CARE,4, ,7,1,7,7,7,3,3,7,7,2,1,1,3,2,3,2,2,2,5,4,3,5,3,3, ,1,2,1,1, ,1,2,5,1,60452,6,1967,1, ,8,6,Oak Forest,Cook,41.6
052645,2,2,1,1, ,1,2,1,1,2,5,1,4,5,4,3,2,1,1,1,1,2,2,2,2,4,2,1, ,1, ,1,1,4,2,1,3,4,1, ,1,3,7, ,1, ,1,0,0,7,7,0,0,1,1,1,2,2,1,3,3,4,3,3,6,2,1,2,1,1,1, ,2,3,1, ,1,1,5,2,60621,5,1973,2, ,2,5,Chicago,Cook,41.83
059101,2,2,1,1, ,1,2,1,2,1,1,1,2,5,5,1,2,2,2,1,1,2,2,2,1,1,4,2,1,2, ,1,1,2,4,2,2,2,1, ,2,2,4, ,2, ,0,7,7,7,7,7,0,0,0,3,2,2,1,1,1,1,2,3,2,2,1,1,1,3, ,1,2,2,1, ,1,2,5,1,60487,11,1941,1, ,7,4,Tinley Park,Cook,41.57
059457,2,2,1,1, ,1,1,1,2,1,2,1,4,5,5,1,2,1,2,2,2,2,2,2,1,3,4,2,1,2, ,1,1,4,5,3,1,2,2, ,2,3,3, ,1, ,0,7,2,0,7,0,0,1,1,1,2,2,2,1,1,1,1,4,5,1,1,9,9,4, , , ,5, ,1,1,2,5,2,60613,9,1950,3, ,7,1,Chicago,Cook,41.83
062172,2,1, , ,1,1,2,2,2,2,2,4,4,1,2,2,1,1,2,3,2,2,2,2,2,4,4,1, ,4,2,1,2,4,5,1,2,3,1, ,3,3,4, ,1, ,0,5,5,3,2,3,2,0,0,2,1,1,3,2,1,3,5,3,3,5,3,5,3,4, , , ,1,1, ,1,2,5,1,60629,7,1962,4, ,9,4,Chicago,Cook,41.83
064944,2,1, , ,1,1,1,2,3,1,4,5,2,2,1,3,1,1,1,1,1,1,1,1,2,1,4,2,2,2, ,1,4,1,1,1,4,1,1, ,2,3,14, , , ,0,7,7,1,1,2,2,0,0,2,1,1,2,1,2,4,1,2,6,6, ,4,2,2,1, ,2,5, ,1,1,2,2,2,60004,10,1948,1, ,8,9,Arlington Heights,Cook,42.09
070650,2,1, , ,1,1,2,2,2,1,3,4,5,2,4,3,2,1,2,2,2,2,2,1,2,3,1,3, ,2, ,2,1,4,5,2,1,1,1, ,2,3,2, ,3, ,7,7,7,7,7,0,0,0,0,1,1,1,2,3,2,2,3,3,5,4,3,2,1,1,1, ,2,1,1, ,1,1,5,2,60099,4,1976,2, ,7,6,Zion,Lake,42.45
072738,2,1, , ,1,1,1,2,2,2,2,5,4,1,1,2,1,1,1,1,1,1,1,1,2,4,3,1, ,4,4,3,3,1,1,1,3,1,1, ,1,3,3, ,1, ,0,4,1,7,7,5,5,5,2,3,1,1,2,2,3,4,3,1,6,5,3,7,3,1,1, ,2,5, ,2,2, ,5,2,60510,7,1963,1, ,8,7,Batavia,Kane,41.85
074488,2,1, , ,1,1,2,2,2,3,2,1,1,5,4,2,2,2,2,2,2,2,2,2,2,4,1,2,2,1, ,2,4,1,4,2,1,2,1, ,3,2,13,THEY DON'T PAY FOR THEM WHEN THEY GET BACK,4, ,0,7,7,7,7,7,0,0,0,4,2,2,1,1,1,1,2,5,2,6, ,9,9,3, ,1,2,5, ,9,9, ,5,1,60714,14,9999,7, ,10,9,Niles,Cook,42.02
064275,3,1, , ,1,1,2,1,1,1,5,4,9,4,4,2,2,2,2,2,2,2,2,2,2,1,4,2,1,2, ,1,1,4,5,2,1,3,5, ,2,2,2, ,4, ,0,0,6,6,7,0,0,1,0,3,1,3,2,1,5,5,2,2,5,4,3,4,2,3, ,2,2,2,1, ,1,2,5,1,61032,8,1955,1, ,9,1,Freeport,Stephenson,42.29
068992,3,1, , ,1,1,1,2,3,1,1,5,9,1,1,2,2,2,1,1,2,2,2,1,2,1,4,2,1,4,2,2,2,2,2,1,4,1,1, ,1,2,1, ,4, ,0,7,7,6,0,0,0,0,0,3,1,2,2,2,2,3,3,2,3,5,3,6,3,3, ,1,2,4, ,1,1,1,2,2,61010,11,1943,1, ,8,2,Byron,Ogle,42.12
072054,3,1, , ,1,1,2,2,2,1,3,4,9,1,1,1,2,2,2,2,1,2,2,1,2,4,1,2,2,4,4,1,4,3,2,2,4,2,1, ,2,3,2, ,4, ,3,7,7,2,2,0,0,0,0,3,1,3,1,2,4,3,2,2,5,4,3,4,2,1,5, ,2,4, ,1,1,2,5,2,61108,10,1947,1, ,7,6,Rockford,Winnebago,42.27
065591,2,1, , ,1,1,1,2,2,2,4,1,1,1,5,2,1,2,2,1,2,2,2,2,2,4,1,2,2,4,1,5,1,4,1,1,1,1,1, ,1,1,4, ,14, ,7,7,7,7,7,7,7,0,0,4,1,1,3,3,1,1,4,1,2,3,2,5,3,3, ,1,2,4, ,1,1,2,5,1,99999,14,9999,1, ,8,9, , , 
070030,2,1, , ,1,1,2,2,2,2,3,4,4,1,1,2,2,1,2,2,1,1,2,1,2,4,2,2,1,4,4,1,1,1,2,1,1,2,1, ,1,3,4, ,3, ,0,7,1,7,7,7,7,6,0,1,1,1,1,2,4,4,2,1,3,4,3,5,3,3, ,2,2,1,1, ,1,2,5,1,60516,11,1943,1, ,7,4,Downers Grove,Dupage,41.79
073671,3,2,1,1, ,1,1,1,1,2,4,5,9,4,4,2,2,1,2,2,2,1,2,1,2,4,4,2,1,2, ,2,2,1,2,2,2,1,1, ,1,2,2, ,3, ,0,7,6,7,7,1,1,1,1,3,1,1,1,1,4,4,2,2,5,6, ,6,3,1,4, ,2,4, ,1,1,2,5,2,62881,7,1964,1, ,8,4,Salem,Marion,38.62
075321,3,2,1,1, ,1,1,2,1,1,4,4,4,2,1,2,2,1,1,1,1,1,2,1,2,3,4,2,1,3,3,1,1,2,2,1,2,1,1, ,1,2,4, ,1, ,0,1,2,7,7,2,7,0,0,3,1,1,2,2,3,4,2,4,2,4,3,7,3,1,1, ,2,2,1, ,1,2,5,1,60460,7,1964,1, ,8,5,Odell,Livingston,41
065282,1,1, , ,1,1,2,2,2,2,3,9,5,2,5,1,2,1,3,1,1,2,2,1,1,1,1,2,2,4,4,2,5,1,2,2,4,4,1, ,3,2,1, ,3, ,0,7,7,7,7,6,7,6,6,4,1,1,3,1,2,2,2,1,3,3,2,3,1,3, ,4,2,4, ,2,2, ,5,2,60611,11,1941,1, ,10,7,Chicago,Cook,41.83
061333,2,1, , ,1,1,2,2,2,3,2,4,9,1,4,3,2,1,1,1,1,2,1,1,2,3,3,2,1,4,4,2,5,4,2,2,1,2,5, ,2,2,4, ,13,BEING FORGOTTEN,0,0,0,0,7,7,7,0,0,3,2,3,2,4,2,1,2,5,3,5,3,4,2,3, ,1,2,2,1, ,1,1,5,1,20060,13,1925,1, ,8,8,Washington,District of Columbia,38.89
062925,2,1, , ,1,1,2,2,1,1,1,4,2,1,2,3,1,1,1,2,2,2,2,1,2,4,2,2,2,4,4,4,4,2,3,1,1,1,1, ,2,3,4, ,13,HEALTHCARE,0,7,7,7,7,7,7,0,0,3,1,1,3,1,4,4,5,5,5,4,3,4,2,1,2, ,2,1,1, ,1,2,5,1,99999,14,9999,7, ,7,9, , , 
068061,2,1, , ,1,1,1,2,2,1,1,5,5,1,1,3,1,1,1,1,1,1,1,1,1,1,3,2,2,1, ,4,4,1,1,1,1,1,1, ,2,3,1, ,4, ,0,7,7,7,7,7,1,7,0,4,1,1,1,2,3,4,1,1,6,4,3,6,3,3, ,1,2,4, ,1,1,2,2,2,60462,9,1950,1, ,8,7,Orland Park,Cook,41.61
070532,2,1, , ,1,1,1,2,2,1,3,1,9,5,4,3,1,1,1,1,1,1,1,2,2,3,2,2,1,1, ,1,1,3,4,2,2,4,1, ,1,2,4, ,13,AVAILABILITY TO DOCTORS,0,7,6,7,7,0,0,0,0,3,1,1,2,1,1,1,2,3,2,4,3,1,1,3, ,3,2,4, ,1,1,2,2,1,60505,10,1946,1, ,9,1,Aurora,Kane,41.76
072535,2,2,1,1, ,1,1,1,2,2,1,1,1,5,5,1,2,2,2,2,2,2,2,2,1,1,4,2,1,1, ,1,1,1,4,2,1,1,1, ,2,2,1, ,14, ,0,7,2,7,7,5,5,0,7,3,2,2,1,1,1,1,2,2,3,3,2,1,1,1,1, ,1,3,1, ,1,2,2,1,60148,8,1958,1, ,7,5,Lombard,Dupage,41.87
063606,2,1, , ,1,1,1,1,1,1,2,2,2,5,5,1,2,2,2,2,1,2,2,2,1,1,4,2,1,2, ,1,1,1,4,2,1,1,1, ,2,2,1, ,7, ,7,2,2,7,7,7,7,7,7,2,1,1,1,1,1,1,2,2,5,1,1,1,1,1,4, ,2,4, ,1,1,2,5,2,60605,7,1960,1, ,3,4,Chicago,Cook,41.83
065759,2,1, , ,1,1,2,2,2,3,3,9,4,5,5,2,2,2,2,3,3,2,2,2,2,5,4,2,3,2, ,1,1,3,2,2,5,2,1, ,4,1,14, , , ,0,2,2,7,7,1,4,0,0,3,2,2,2,4,1,1,5,1,6,1,1,9,9,3, ,3,1,3,1, ,1,1,5,1,60619,13,1920,2, ,2,4,Chicago,Cook,41.83
050402,2,1, , ,1,1,2,3,3,1,2,5,9,1,9,2,2,1,1,2,2,2,1,2,2,2,1,2,2,4,2,1,2,1,2,1,5,1,1, ,1,3,5, ,12, ,1,2,2,7,0,7,7,0,0,3,1,1,1,1,1,2,2,1,4,3,2,5,3,3, ,1,2,5, ,1,1,2,5,1,60561,9,1953,1, ,7,3,Darien,Dupage,41.74
073589,2,2,1,1, ,1,2,2,3,1,3,9,9,4,4,2,2,2,2,1,2,2,2,2,2,2,3,1, ,3,3,2,2,4,5,2,5,2,1, ,1,3,14, , , ,5,2,2,5,4,1,0,0,0,3,3,2,3,1,5,5,5,5,2,5,3,3,1,1,1, ,2,4, ,2,2, ,5,2,60073,4,1976,4, ,6,2,Round Lake,Lake,42.34
063065,3,1, , ,1,1,1,2,2,2,4,4,4,1,1,2,1,1,1,2,2,1,2,1,2,4,2,2,2,4,4,4,4,1,1,1,1,1,1, ,1,2,1, ,7, ,2,2,7,7,7,2,7,0,0,2,1,3,3,2,3,4,5,2,6,4,3,5,3,3, ,2,2,1,1, ,1,2,2,2,62301,10,1949,1, ,7,3,Quincy,Adams,39.93
066977,3,1, , ,1,1,2,1,1,1,2,4,4,5,4,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,3,1,2,2,4,2,2,3,1, ,3,2,4, ,3, ,0,2,3,7,7,7,7,0,0,4,1,3,2,2,2,2,5,2,3,2,1,3,1,2,4, ,2,1,1, ,1,1,5,1,61356,11,1941,1, ,7,5,Princeton,Bureau,41.37
068969,3,1, , ,1,1,1,3,3,2,3,3,3,5,5,5,3,3,3,1,2,1,2,3,3,1,2,1, ,1, ,1,1,5,4,2,3,1,8, ,1,2,13,FINDING A WAY TO GET BACK INTO SOCIETY,1, ,0,0,7,7,7,1,0,0,7,4,2,3,3,1,1,5,5,5,6,1,1,1,1,3, ,1,2,1,1, ,1,2,2,2,61107,13,1926,1, ,7,9,Rockford,Winnebago,42.27
070359,2,1, , ,1,1,2,2,2,1,2,4,3,4,9,2,2,3,3,2,1,2,2,3,1,4,2,1, ,5, ,2,1,3,5,3,4,2,8, ,3,3,2, ,4, ,0,7,0,7,7,1,0,0,0,3,3,3,1,1,5,5,5,5,2,3,2,4,2,3, ,5,2,4, ,1,1,2,5,2,60526,13,1934,1, ,7,2,La Grange Park,Cook,41.83
063299,1,1, , ,1,1,1,2,2,1,1,4,9,4,4,3,2,1,2,2,2,3,2,1,1,4,4,2,2,4,4,2,2,1,2,2,1,1,5, ,2,3,14, , , ,0,7,7,7,7,0,0,0,0,3,1,1,2,1,2,2,5,5,6,3,2,4,2,3, ,1,2,5, ,3,3, ,5,1,60611,10,1948,1, ,7,7,Chicago,Cook,41.83
071131,1,1, , ,1,1,1,3,2,2,4,2,4,5,4,1,2,2,2,2,2,2,2,1,1,2,4,2,1,2, ,1,1,1,4,2,2,2,2, ,2,2,14, , , ,7,7,7,0,0,7,0,5,5,1,1,1,1,1,1,2,2,3,6,3,2,4,2,1,1, ,2,5, ,3,3, ,2,2,60607,10,1949,7, ,7,7,Chicago,Cook,41.83
072322,1,1, , ,1,1,1,1,2,2,4,1,5,2,5,1,1,2,2,2,2,2,2,1,2,4,4,2,1,3,3,1,1,2,1,1,1,2,5, ,2,3,4, ,1, ,0,7,7,3,5,1,5,0,0,3,1,1,1,1,1,4,2,1,6,3,2,5,3,1,1, ,2,1,1, ,1,2,2,2,60606,11,1940,1, ,7,7,Chicago,Cook,41.83
074844,2,2,1,1, ,1,1,2,2,3,2,5,9,9,9,5,3,2,2,1,1,3,3,2,2,5,1,2,3,2, ,5,5,5,5,3,1,1,8, ,4,4,14, , , ,1,1,1,2,3,7,7,1,0,4,3,3,3,4,5,5,5,5,7,4,3,7,3,1,5, ,2,1,1, ,1,3,5,3,60005,9,1952,1, ,10,1,Arlington Heights,Cook,42.09
054249,1,1, , ,1,1,1,1,2,2,2,2,2,4,2,3,2,2,2,1,2,2,2,1,1,4,4,1, ,1, ,1,1,1,2,2,1,1,5, ,2,2,4, ,1, ,7,7,7,1,1,0,0,0,0,4,1,2,1,1,3,3,1,2,6,3,2,2,1,1,4, ,2,4, ,2,2, ,5,2,60616,4,1977,1, ,9,9,Chicago,Cook,41.83
