id,area,rwdirusa,rwdiril,rwdirlocal,qlife,redist_hat,redist_neutral,redist_commis,app_pres_oba,firstam_1,firstam_2,firstam_3,firstam_4,firstam_5,firstam_6,firstam_7,firstam_8,firstam_9,firstam_10,firstam_11,firstam_12,firstam_13,firstam_14,massmedia,press_free,teapar_know,app_teapar,teapar_vote,gen10_vote,gen10_pollplace,gen10_house,gen10_enthu,term_lim,term_leader,cf_lim_judic,cf_pub_judic,cf_lim_leader,prim_nodeclr,fix_deficit_il,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_inc_temp,tax_sales,tax_services1,tax_services2,gamble_exp,sell_il_asset,gen10_gov,gen10_gov_no3,gen10_ussen,gen10_ussen_no3,recall_today,recall,abort_leg,lg_rights,lg_mil_open,death_pen,betteroff_now,betteroff_1yr,poltol_vers,poltol_frs,poltol_frs_rep,poltol_frs_dem,poltol_frs_wom,poltol_frs_teapar,poltol_frs_lds,poltol_fru,poltol_fru_rep,poltol_fru_dem,poltol_fru_wom,poltol_fru_teapar,poltol_fru_lds,poltol_you_rep,poltol_you_dem,poltol_you_wom,poltol_you_teapar,poltol_you_lds,gender,education,ideology,party_aff,relig_att_often,relig_type,religion,relig_denom,relig_epis,relig_bapt,relig_bret,relig_coc,relig_cog,relig_luth,relig_meth,relig_pres,relig_crc,relig_mean,relig_what,born_again,christian_type,birth_yr,zip,rac_eth,rent_own,hhinc,zip1,fips,adi,dma,msa,nielson,census,firam_pres,firam_spe,firam_relig,firam_pet,firam_asmbly,firam_tot,firam_none1,firam_other,firam_none2
8199,3,1,2,1,3,2,2,1,1,6, , , , , , , , , , , , , ,1,2,3, ,2,1,1,2,1,2,2,2,2,2,3,5,1,1,1,2,1,1,1,2,2, ,1,2,2,1, ,1, ,2,2,2,2,5,1,2,3,1,1,2,1,0,0,0, , , , , , , , , , , ,2,2,2,1,1,1, ,5, , , , , , , , , , , , , ,1936,61741,1,2,1,61741,17105,676,556,9999,D,3,0,0,0,0,0,0,1,0,1
8207,3,2,2,2,3,3,2,2,1,6, , , , , , , , , , , , , ,2,2,1,4,2,1,3,2,2,1,1,1,5,2,1,2,2,1,1,1,2,2,1,2,1,2, ,2,1,2, ,2, ,1,1,2,3,2,2,2,3,1,2, , , , , , , , , , , , , , , , ,1,4,2,2,6, ,1,89, , , , , , , , , , , ,1,6,1929,99999,1,4,8,62521,17115,834,116,1950,C,3,0,0,0,0,0,0,1,0,1
8210,4,2,2,2,5,4,1,1,3,3,1,5,2, , , ,6, , , , , , ,2,2,1,3,2,2, ,3,3,1,1,1,1,1,5,1,2,2,1,2,2,2,2,1,1,1, ,1,2,3,3,4,3,2,2,1,1,1,2,2,2,2, , , , , , ,1,0,3,4,0,4, , , , , ,1,4,6,2,5, ,3, , , , , , , , , , , , , , ,1976,62881,1,2,4,62801,17121,760,626,9999,D,3,1,1,1,0,1,4,0,0,0
8220,4,2,2,3,3,5,2,1,3,2,3,1,5,4, , ,6, , , , , , ,1,3,2,5, ,1,1,1,1,1,2,1,5,1,1,2,2,2,2,2,3,2,2,2,3, ,3,2,3,2, ,6, ,1,1,3,3,4,1,3,3,1,1,3,4,4,4,4, , , , , , , , , , , ,2,5,4,6,1,1, ,16, , , , , , , , , , , ,1,5,1956,62249,1,2,8,62249,17119,760,626,4118,A,3,1,1,1,1,1,5,0,0,0
8250,3,2,2,1,2,3,5,1,2,2, , , , , , ,6, , , , , , ,2,3,2,5, ,1,1,2,3,2,4,1,2,4,1,3,2,2,2,2,1,1,2,1,1, ,1,1,2,7, ,1, ,1,1,3,2,2,1,2,3,3, , , , , , , , , , , , ,2,1,1,2,1,1,3,3,1,2,1, ,30, , , , , , , , , ,2, ,1,3,1965,61607,1,2,4,61607,17143,676,556,3790,B,3,0,1,0,0,0,1,0,0,0
8263,1,1,2,1,2,4,4,2,1,2, , , , , , ,3, , , , , , ,3,3,1,4,2,1,1,2,1,1,1,1,1,1,1,3,2,3,1,2,2,2,1,1,1, ,1,2,2,1, ,1, ,2,2,1,1,1,2,3,3,3, , , , , , , , , , , , ,3,1,1,2,1,2,6,1,1,2,1, ,5, , , , , , , , , , , , , ,1950,60611,1,2,6,60610,17031,196,140,1698,A,3,0,1,1,0,0,2,0,0,0
8264,1,2,2,2,4,4,4,2,4,2, , , , , , ,6, , , , , , ,2,3,1,5, ,1,1,1,2,1,1,1,4,1,1,2,1,1,2,3,3,3,2,2,2, ,3,1,2,2, ,2, ,1,1,2,2,2,1,3,3,3, , , , , , , , , , , , ,1,1,1,1,1,1,3,3,3,4, ,1,5, , , , , , , , , , , , , ,1958,60634,1,2,8,60631,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
8315,3,2,2,3,3,2,1,3,3,6, , , , , , , , , , , , , ,1,1,3, ,4,3, ,3,2,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,2, ,1,1,2,7, ,6, ,1,1,2,2,1,1,1,3,2, , , , , , ,1,0,3,4,5,5, , , , , ,2,1,4,2,5, ,1,16, , , , , , , , , , , ,1,3,1956,61080,1,2,1,61080,17201,744,616,4042,B,3,0,0,0,0,0,0,1,0,1
8336,2,2,2,1,3,4,2,1,3,2, , , , , , ,1, , , , , , ,1,3,2,2,4,1,1,1,3,1,1,1,2,1,1,3,2,2,2,2,2,2,2,1,2, ,1,2,2,7, ,6, ,1,1,2,2,3,1,3,3,2, , , , , , ,1,4,2,4,3,4, , , , , ,1,6,4,4,5, ,1,14, , , , , , ,1, , , , ,2,3,1955,60134,1,2,5,60134,17089,196,140,1698,A,3,1,1,0,0,0,2,0,0,0
8375,3,2,2,1,3,3,2,1,3,1,3, , , , , ,7, , , , , , ,2,1,2,5, ,1,1,2,2,1,1,2,2,1,1,3,2,2,2,1,2,2,1,2,2, ,1,2,2,5,2,2, ,1,1,2,3,2,2,3,3,3, , , , , , , , , , , , ,1,1,1,2,1,2,2,4,6,2,1, ,19, , , , , , , ,1, , , ,1,3,1952,60552,1,2,5,60552,17037,196,140,1698,A,3,1,0,1,0,0,2,0,1,0
8378,3,2,2,2,2,4,5,1,2,2,5, , , , , ,6, , , , , , ,2,3,2,4,2,1,1,2,2,1,1,2,4,1,1,3,2,3,2,2,2,2,3,1,3, ,3,2,2,3,3,4,3,2,1,1,1,1,2,3,3,3, , , , , , , , , , , , ,2,1,1,2,2,2,5,2,2,1,1, ,5, , , , , , , , , , , , , ,1960,61938,1,2,7,61938,17029,834,116,9999,D,3,0,1,0,0,1,2,0,0,0
8424,1,3,2,3,1,4,3,3,5,6, , , , , , , , , , , , , ,2,3,1,4,2,1,1,2,2,1,4,2,2,4,2,3,2,2,2,2,2,2,1,1,2, ,3,3,2,1, ,1, ,2,2,1,1,1,3,4,4,3, , , , , , , , , , , , ,1,1,1,2,1,2,6,6,3,4, ,2, , , , , , , , , , , ,6, , ,1948,60616,1,2,8,60616,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
8523,4,2,2,2,3,5,5,3,3,2,3,1,4,5, , ,7, , , , , , ,2,3,1,2,4,1,1,3,3,1,1,1,2,1,1,5,2,2,2,1,2,2,2,2,2, ,3,1,2,2, ,6, ,1,1,2,1,1,1,3,3,2, , , , , , ,1,3,0,5,2,2, , , , , ,1,2,4,4,2,1, ,5, , , , , , , , , , , , , ,1941,62201,1,2,4,62205,17163,760,626,4118,A,3,1,1,1,1,1,5,0,1,0
8572,1,1,2,2,3,4,1,2,1,5,2, , , , , ,6, , , , , , ,2,3,1,4,2,3, ,2,2,1,1,1,4,1,4,1,2,2,2,2,2,2,2,1,1,1, ,1,2,1, ,4,3,1,1,1,1,1,1,3,3,1,1,0,3,3,0,0, , , , , , , , , , , ,2,6,3,1,1,2, , , , , , , , , , , , ,5, , ,1948,60618,1,2,5,60618,17031,196,140,1698,A,3,0,1,0,0,1,2,0,0,0
8593,3,2,2,2,4,3,2,2,4,6, , , , , , , , , , , , , ,2,3,2,2,1,1,1,1,1,2,4,4,2,4,1,3,2,1,2,1,1,2,1,1,1,1, ,1,2,2, ,2, ,2,1,3,3,2,1,3,2,1,1,3,0,4,2,4, , , , , , , , , , , ,1,2,4,7,3,1, ,3, ,2, , , , , , , , , ,1,3,1942,61571,1,2,3,61571,17179,676,556,3790,B,3,0,0,0,0,0,0,1,0,1
8601,1,3,2,1,1,2,2,2,1,6, , , , , , , , , , , , , ,2,1,2,5, ,1,1,3,2,1,3,4,1,3,4,2,2,1,2,2,2,2,1,1,1, ,2,1,2,7, ,2, ,2,2,2,1,1,2,2,1,2, , , , , , ,1,1,3,4,0,0, , , , , ,2,3,3,1,3,2, , , , , , , , , , , , ,80, , ,1966,60643,2,2,3,60643,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
8684,3,2,3,1,3,5,1,1,4,2, , , , , , ,7, , , , , , ,3,1,2,2,3,1,3,1,1,1,4,4,1,4,1,2,2,1,1,2,3,2,2,1,1, ,1,1,1,2, ,6, ,1,1,2,1,3,1,3,3,1,1,1,2,3,4,3, , , , , , , , , , , ,2,3,3,5,3,1, ,5, , , , , , , , , , , , , ,1920,60051,1,3,3,60050,17111,196,140,1698,A,3,0,1,0,0,0,1,0,1,0
8715,1,1,1,2,3,5,5,1,2,2, , , , , , ,6, , , , , , ,2,1,2,4,4,1,3,2,1,3,1,1,2,1,2,2,2,2,2,1,2,2,2,3,2, ,2,1,3,1, ,1, ,1,1,2,2,2,2,3,1,1,1,0,3,3,0,0, , , , , , , , , , , ,2,3,3,3,2,1, ,88, , , , , , , , , , , ,2,2,1947,60602,2,2,4,60629,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
8733,1,1,1,3,2,2,2,2,2,6, , , , , , , , , , , , , ,2,3,2,2,1,3, ,3,2,2,2,1,1,5,1,4,2,1,2,2,1,1,2,2,2,2, ,3,1,7, ,6, ,1,1,3,3,4,2,4,4,2, , , , , , ,2, , , , , , , , , , ,2,6,3,4,1,1, ,5, , , , , , , , , , , , , ,1900,60655,1,2,8,60643,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
8796,3,2,2,1,3,3,3,1,2,2, , , , , , ,6, , , , , , ,1,1,1,3,4,1,1,2,2,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,2, ,1,2,2,5,2,1, ,1,1,2,2,1,2,3,1,1,1,0,1,1,1,0, , , , , , , , , , , ,2,4,3,2,2,1, ,18, , , , , , , , , , , ,1,3,1969,61571,7,2,8,61611,17179,676,556,3790,B,3,0,1,0,0,0,1,0,0,0
8800,3,2,2,1,2,4,4,1,4,2, , , , , , ,6, , , , , , ,2,3,1,1,1,1,1,1,1,1,5,2,4,2,5,2,2,1,2,1,2,2,1,2,1,2, ,1,2,2, ,2, ,1,1,3,3,4,1,2,3,2, , , , , , ,1,3,0,3,3,0, , , , , ,2,3,5,7,2,1, ,88, , , , , , , , , , , ,1,3,1946,62634,1,2,8,62634,17107,834,116,9999,D,3,0,1,0,0,0,1,0,0,0
8882,1,2,3,1,2,4,5,1,4,2,3, , , , , ,1, , , , , , ,2,1,2,6, ,2, ,1,3,3,3,2,3,4,1,3,2,3,1,2,2,2,3,2,2, ,1,1,1,2, ,2, ,1,1,1,1,1,1,1,1,1,1,2,1,3,0,0, , , , , , , , , , , ,2,6,4,5,4, ,3, , , , , , , , , , , , , , ,1964,60637,3,3,7,60637,17031,196,140,1698,A,3,1,1,1,0,0,3,0,0,0
8894,2,1,2,2,2,3,2,1,1,6, , , , , , , , , , , , , ,2,3,2,4,2,3, ,2,2,1,2,2,3,2,1,2,2,2,1,2,1,2,1,2,2, ,1,2,2,1, ,1, ,1,1,1,1,1,2,2,3,3, , , , , , , , , , , , ,2,1,1,2,3,2,5,1,1,4, ,2, , , , , , , , , , , ,88, , ,1965,60076,4,2,5,60076,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
8936,3,2,2,1,1,4,2,1,1,2,1,5, , , , ,3, , , , , , ,3,3,1,4,2,1,1,2,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1, ,2,2,1,1, ,1, ,2,2,2,1,1,2,3,3,2, , , , , , ,1,0,4,4,0,4, , , , , ,1,6,1,1,4, ,2, , , , , , , , , , , ,6, , ,1946,61821,1,2,6,61821,17019,834,116,1658,C,3,1,1,1,0,1,4,0,0,0
8945,2,3,2,1,2,3,2,1,3,2, , , , , , ,6, , , , , , ,2,3,1,5, ,1,1,3,2,1,2,2,5,2,1,3,2,3,2,2,2,3,3,2,3,1, ,3,3,7, ,6, ,3,1,4,2,2,1,3,3,3, , , , , , , , , , , , ,1,1,1,1,1,2,6,4,4,2,1, ,13, , , , , ,2, , , , , ,2,6,1958,60516,1,2,8,60515,17043,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
8951,1,1,2,2,3,3,2,2,1,2,5, , , , , ,3, , , , , , ,2,3,1,4,2,1,1,2,3,1,2,1,1,2,1,3,2,2,2,1,2,2,1,1,2, ,2,1,2,1, ,1, ,2,2,1,1,1,2,1,3,3, , , , , , , , , , , , ,1,1,1,2,1,2,6,2,1,3,1, ,31, , , , , , , , , , , ,1,2,1974,60615,2,2,7,60653,17031,196,140,1698,A,3,0,1,1,0,1,3,0,0,0
8981,3,1,2,2,5,3,1,3,1,6, , , , , , , , , , , , , ,2,2,2,3,2,1,1,2,1,1,1,1,5,1,1,2,1,1,2,1,3,2,2,1,2,1, ,2,2,1, ,1, ,2,1,2,3,2,1,2,3,3, , , , , , , , , , , , ,1,1,2,2,1,2,2,3,1,4, ,1,6, , , ,1, , , , , , , ,1,3,1952,62545,1,2,4,62531,17021,834,116,9999,D,3,0,0,0,0,0,0,1,0,1
9006,1,1,1,1,2,4,2,3,1,5,2,4, , , , ,6, , , , , , ,2,4,1,4,2,1,1,2,3,2,4,4,3,3,4,4,2,2,2,2,2,2,2,1,1, ,2,1,2,1, ,1, ,1,1,1,1,1,2,3,4,1,2, , , , , , , , , , , , , , , , ,1,3,2,4,6, ,3, , , , , , , , , , , , , , ,1945,60640,1,2,8,60640,17031,196,140,1698,A,3,0,1,0,1,1,3,0,0,0
9049,3,2,2,2,2,5,2,1,4,2, , , , , , ,6, , , , , , ,2,3,1,2,3,1,1,1,3,1,1,1,4,4,2,2,2,2,2,1,3,2,1,3,2,1, ,2,2,2, ,2, ,1,1,1,3,2,1,3,4,1,1,3,0,1,0,0, , , , , , , , , , , ,1,2,4,7,3,1, ,19, , , , , , , ,1, , , ,2,2,1956,61270,1,2,7,61270,17195,246,192,9999,D,3,0,1,0,0,0,1,0,0,0
9093,1,1,3,1,3,4,3,2,1,2,7, , , , , ,6, , , , , , ,2,3,1,4,2,1,1,2,3,2,4,3,5,3,4,3,2,1,2,2,2,2,1,1,2,2, ,1,2,1, ,1, ,2,1,1,1,1,2,3,3,3, , , , , , , , , , , , ,2,1,1,2,1,2,5,1,1,5, ,3, , , , , , , , , , , , , , ,1947,60625,1,3,4,60640,17031,196,140,1698,A,3,0,1,0,0,0,1,0,1,0
9182,3,2,2,1,2,3,2,1,4,2, , , , , , ,1, , , , , , ,2,1,2,2,1,1,1,1,3,1,1,2,4,4,4,2,2,2,2,2,2,2,2,3,1,3, ,2,2,2, ,2, ,1,1,2,2,5,1,3,3,3, , , , , , , , , , , , ,1,3,1,1,3,2,5,5,7,4, ,1,13, , , , , ,2, , , , , ,3,6,1940,62704,1,2,2,62704,17167,834,116,4410,C,3,1,1,0,0,0,2,0,0,0
9247,2,2,2,1,1,3,5,3,4,6, , , , , , , , , , , , , ,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2, ,3,1,2,2, ,2, ,1,1,2,2,2,1,2,2,3, , , , , , , , , , , , ,1,1,1,1,1,2,3,4,5,1,1, ,5, , , , , , , , , , , , , ,1934,60464,1,2,3,60463,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
9262,1,1,1,1,2,4,2,1,2,2,5, , , , , ,6, , , , , , ,2,3,1,4,2,1,1,2,3,1,1,3,1,1,1,2,2,2,2,2,2,2,2,1,2,1, ,2,1,1, ,1, ,2,2,1,2,2,2,3,3,2, , , , , , ,1,0,4,4,0,4, , , , , ,1,4,1,1,4, ,1,5, , , , , , , , , , , , , ,1959,60631,1,2,3,60631,17031,196,140,1698,A,3,0,1,0,0,1,2,0,0,0
9286,4,2,1,1,2,3,3,1,4,2,3,1,4,5, , ,7, , , , , , ,2,3,2,3,2,2, ,1,1,1,2,4,4,3,1,3,2,1,2,2,2,2,1,2,2,2, ,1,2,2, ,2, ,1,1,1,1,1,1,2,2,3, , , , , , , , , , , , ,1,2,1,1,2,2,3,4,7,4, ,1,5, , , , , , , , , , , , , ,1990,62246,1,3,3,62246,17005,760,626,4118,D,3,1,1,1,1,1,5,0,1,0
9325,1,1,1,1,1,1,2,1,1,6, , , , , , , , , , , , , ,1,3,2,3,2,2, ,3,1,1,1,2,1,3,2,1,2,2,2,2,2,2,2,1,2,1, ,1,2,3,1,4,3,2,2,1,1,2,1,1,3,2, , , , , , ,1,0,4,4,0,1, , , , , ,1,5,2,4,3,1, ,80, , , , , , , , , , , ,2,6,1968,60640,1,2,4,60640,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
9397,3,2,2,1,2,4,1,1,4,2,1, , , , , ,6, , , , , , ,2,3,1,2,1,1,1,1,1,1,2,4,4,1,1,2,2,1,2,2,1,2,1,1,2, ,2,2,2,2, ,2, ,1,1,2,2,5,2,3,3,1,1,3,1,3,2,3, , , , , , , , , , , ,1,5,4,7,2,1, ,5, , , , , , , , , , , , , ,1956,61571,1,2,6,61571,17179,676,556,3790,B,3,1,1,0,0,0,2,0,0,0
9412,1,1,3,3,2,4,5,3,2,6, , , , , , , , , , , , , ,1,3,2,6, ,1,2,2,2,1,2,2,2,3,3,4,2,2,2,1,2,2,2,1,2, ,1,2,2,7, ,6, ,3,3,2,3,2,1,1,1,1,1,1,2,3,4,4, , , , , , , , , , , ,1,2,2,8,1,1, ,3, ,3, , , , , , , , , ,1,2,1941,60619,2,2,3,60637,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
9452,3,1,2,2,2,3,4,1,1,6, , , , , , , , , , , , , ,1,1,1,3,2,1,1,2,2,1,1,1,4,1,1,2,1,1,1,2,1,2,1,1,2, ,2,1,2,1, ,1, ,1,1,2,3,4,1,3,3,1,1,3,0,2,4,0, , , , , , , , , , , ,1,3,3,1,1,1, ,5, , , , , , , , , , , , , ,1936,62420,1,2,3,62420,17023,848,712,9999,D,3,0,0,0,0,0,0,1,0,1
9519,1,1,1,2,3,4,2,2,1,2, , , , , , ,1,3,5, , , , ,2,3,2,5, ,2, ,2,2,1,1,2,3,2,2,2,2,2,1,2,1,2,1,2,1,2, ,1,1,1, ,1, ,1,1,2,2,1,1,1,1,1,1,0,3,3,0,0, , , , , , , , , , , ,1,5,2,2,3,1, ,5, , , , , , , , , , , , , ,1988,60629,4,5,4,60629,17031,196,140,1698,A,3,1,1,1,0,1,4,0,0,0
9560,3,1,2,1,2,5,2,3,3,6, , , , , , , , , , , , , ,2,1,1,2,4,1,1,1,3,1,1,1,4,5,4,2,2,2,2,2,1,2,3,2,1, ,2,1,2,2, ,2, ,1,1,2,2,2,1,3,3,2, , , , , , ,1,3,0,3,3,0, , , , , ,2,3,4,5,2,1, ,13, , , , , ,7, , , , , ,3,6,1941,62339,1,2,4,62339,17001,712,588,9999,C,3,0,0,0,0,0,0,1,0,1
9574,3,2,2,1,3,3,5,1,4,1, , , , , , ,6, , , , , , ,2,3,1,5, ,1,1,1,3,1,1,1,5,1,1,2,2,1,2,3,2,2,1,2,1, ,3,2,2,2, ,6, ,2,1,1,2,2,1,3,3,2, , , , , , ,2, , , , , , , , , , ,1,2,3,4,5, ,1,3, ,5, , , , , , , , , ,1,2,1933,61244,1,2,8,61244,17161,246,192,1934,B,3,1,0,0,0,0,1,0,0,0
9650,1,3,2,2,2,4,2,1,2,2, , , , , , ,6, , , , , , ,1,1,2,5, ,1,1,3,2,2,1,1,4,1,1,3,2,1,2,2,1,2,2,2,2, ,2,1,2,7, ,2, ,1,1,1,2,1,1,3,3,1,1,2,1,2,1,3, , , , , , , , , , , ,2,4,3,2,1,1, ,5, , , , , , , , , , , , , ,1964,60655,1,2,8,60643,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
9673,3,2,2,2,4,4,2,1,2,2, , , , , , ,6, , , , , , ,1,3,1,5, ,1,1,1,3,1,1,1,1,1,1,3,2,2,2,1,2,2,2,2,2, ,1,2,1,2, ,2, ,1,1,2,3,2,2,2,2,2, , , , , , ,1,4,0,3,0,5, , , , , ,2,2,2,7,1,1, ,14, , , , , , ,1, , , , ,1,6,1959,61473,1,2,3,61473,17187,246,192,9999,D,3,0,1,0,0,0,1,0,0,0
9714,1,2,1,2,3,1,1,1,2,2, , , , , , ,6, , , , , , ,2,3,1,5, ,1,1,2,3,1,1,1,1,4,1,1,2,2,1,2,2,2,2,1,1,1, ,1,2,1, ,1, ,1,1,1,2,1,2,3,3,2, , , , , , ,1,1,2,3,0,3, , , , , ,1,5,1,3,3,1, ,16, , , , , , , , , , , ,1,2,1954,60302,2,2,5,60644,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
9751,4,1,2,2,2,3,2,1,2,2, , , , , , ,6, , , , , , ,1,3,2,4,2,1,1,3,2,1,1,1,1,1,1,3,1,1,2,1,2,2,2,1,2,2, ,2,1,1, ,4,1,2,2,3,4,1,1,2,3,1,1,1,2,4,0,4, , , , , , , , , , , ,2,3,3,3,3,1, ,16, , , , , , , , , , , ,3,2,1924,62280,1,2,8,62280,17077,662,544,9999,D,3,0,1,0,0,0,1,0,0,0
9757,4,2,2,2,2,4,3,1,4,2, , , , , , ,3,1, , , , , ,2,3,1,2,1,1,1,1,1,1,3,2,4,2,2,3,2,1,2,1,1,2,1,2,2, ,2,1,1,2, ,2, ,1,1,2,3,3,1,3,3,3, , , , , , , , , , , , ,1,1,1,1,1,1,6,4,4,3,1, ,14, , , , , , ,1, , , , ,2,3,1975,62294,1,2,6,62294,17119,760,626,4118,A,3,1,1,1,0,0,3,0,0,0
9927,3,2,2,1,2,4,1,1,4,2, , , , , , ,6, , , , , , ,2,3,1,2,4,1,1,1,1,1,1,5,3,3,1,3,2,1,2,1,2,2,1,1,1, ,1,2,2,2, ,2, ,1,1,3,3,2,2,3,3,1,1,3,3,3,3,0, , , , , , , , , , , ,1,5,5,2,1,1, ,3, ,5, , , , , , , , , ,1,3,1933,62554,1,2,8,62554,17115,834,116,1950,C,3,0,1,0,0,0,1,0,0,0
10040,3,2,2,1,2,3,3,1,4,2,5, , , , , ,6, , , , , , ,3,1,2,1,1,1,1,1,1,1,1,5,4,4,1,3,1,1,1,1,1,1,1,2,2, ,2,2,2,2, ,2, ,1,1,3,3,4,1,3,3,1,1,3,0,2,3,1, , , , , , , , , , , ,1,5,5,6,1,1, ,5, , , , , , , , , , , , , ,1900,99999,1,2,4,61019,17177,744,616,9999,D,3,0,1,0,0,1,2,0,0,0
10073,1,1,3,2,4,3,3,2,1,6, , , , , , , , , , , , , ,3,1,2,3,2,1,1,2,1,2,3,2,3,3,3,4,2,2,2,1,2,2,2,2,2,2, ,2,2,7, ,1, ,3,2,3,3,4,1,3,3,2, , , , , , ,2, , , , , , , , , , ,2,3,1,8,1,1, ,18, , , , , , , , , , , ,1,4,1900,99999,7,7,8,60620,17031,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
10083,4,3,3,1,2,5,2,1,2,2, , , , , , ,6, , , , , , ,2,3,3, ,4,1,1,2,3,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1, ,2,1,2,2, ,1, ,2,2,2,2,2,2,2,1,2, , , , , , ,1,2,2,1,1,1, , , , , ,2,3,3,2,4, ,1,5, , , , , , , , , , , , , ,1965,62034,1,5,2,62034,17119,760,626,4118,A,3,0,1,0,0,0,1,0,0,0
10172,4,2,2,1,3,3,2,1,4,2,3,1,5,4, , ,6, , , , , , ,2,2,1,1,1,1,1,1,1,1,1,1,3,3,1,2,2,2,2,2,2,2,3,2,2, ,1,2,2,2, ,2, ,1,1,2,3,2,2,2,2,2, , , , , , ,1,3,3,4,4,0, , , , , ,2,2,5,7,1,1, ,14, , , , , , ,1, , , , ,1,3,1952,62466,1,2,4,62466,17101,848,712,9999,D,3,1,1,1,1,1,5,0,0,0
10202,3,2,2,1,3,2,1,1,3,6, , , , , , , , , , , , , ,1,3,2,5, ,2, ,1,3,2,2,2,1,1,1,2,2,2,2,1,2,2,2,1,2,1, ,2,2,7, ,2, ,1,1,3,3,4,1,3,3,3, , , , , , , , , , , , ,1,1,1,2,2,2,2,3,6,1,1, ,19, , , , , , , ,7, , , ,1,3,1955,62666,1,2,3,62671,17107,834,116,9999,D,3,0,0,0,0,0,0,1,0,1
10215,3,2,2,1,5,4,4,2,4,6, , , , , , , , , , , , , ,2,1,1,1,1,1,1,3,3,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1, ,2,2,7, ,6, ,1,1,1,1,1,1,3,2,3, , , , , , , , , , , , ,3,2,1,1,1,2,4,6,8,5, ,1,80, , , , , , , , , , , ,2,5,1965,61520,7,2,5,61520,17057,676,556,9999,D,3,0,0,0,0,0,0,1,0,1
10243,1,1,3,3,3,3,1,2,1,2, , , , , , ,6, , , , , , ,2,3,2,4,2,1,1,2,2,1,2,2,3,4,4,2,2,2,2,1,2,2,2,2,2, ,2,1,2,7, ,1, ,1,3,2,3,2,1,2,1,2, , , , , , ,1,5,3,0,0,0, , , , , ,2,2,2,1,2,1, ,3, ,3, , , , , , , , , ,1,1,1922,60643,2,3,1,60643,17031,196,140,1698,A,3,0,1,0,0,0,1,0,0,0
10258,1,1,2,1,2,2,1,1,1,1,2, , , , , ,6, , , , , , ,2,2,1,4,2,1,1,2,1,1,3,2,1,3,4,3,2,2,2,2,2,2,2,1,2,1, ,1,2,1, ,1, ,2,2,1,1,1,2,1,1,3, , , , , , , , , , , , ,2,1,1,2,1,2,3,1,1,5, ,2, , , , , , , , , , , ,80, , ,1961,60618,1,3,5,60618,17031,196,140,1698,A,3,1,1,0,0,0,2,0,0,0
10335,3,2,2,2,3,4,4,2,4,2,5,3,1,4, , ,7, , , , , , ,1,1,2,1,1,1,1,1,1,1,1,4,5,1,1,2,2,1,2,1,3,2,2,2,2, ,2,1,2,2, ,2, ,1,1,4,3,4,1,2,1,3, , , , , , , , , , , , ,1,2,1,3,3,2,4,5,7,2,1, ,5, , , , , , , , , , , , , ,1970,62521,1,2,5,62549,17115,834,116,1950,C,3,1,1,1,1,1,5,0,1,0
10373,2,2,2,1,1,3,2,3,4,6, , , , , , , , , , , , , ,3,3,1,2,1,1,1,1,1,1,2,3,3,5,3,2,1,1,2,1,2,2,1,2,2, ,2,2,1,2, ,2, ,1,1,3,3,2,1,2,2,1,1,4,4,4,4,4, , , , , , , , , , , ,2,2,5,7,1,1, ,5, , , , , , , , , , , , , ,1924,60089,1,2,3,60089,17097,196,140,1698,A,3,0,0,0,0,0,0,1,0,1
10424,3,3,2,3,2,1,3,2,1,2, , , , , , ,5, , , , , , ,2,1,1,4,2,2, ,2,2,1,1,1,4,2,1,2,2,2,2,1,1,1,2,2,2,1, ,1,1,1, ,1, ,1,2,2,3,1,1,1,3,1,1,0,3,3,1,3, , , , , , , , , , , ,2,5,4,1,1,1, ,13, , , , , ,2, , , , , ,1,3,1932,61920,1,1,5,61920,17029,834,116,9999,D,3,0,1,0,0,1,2,0,0,0
